VRM,Unused1,CAPMan,CAPMod,CAPDer,RegisteredDate,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Monthly_Clean,Unused10,Unused11,Monthly_Retail,Unused12,Unused13,Unused14,Database,Unused16,Unused17,Unused18,Unused19,Unused20,Live_Clean,Unused21,Unused22,Live_Retail
WO21AOW,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35016,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21BJX,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35514,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21AXM,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35386,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21BKU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26289,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21AVT,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,36933,,,,,,,,,8000,,,9495,,,,CAR,,,,,,8075,,,9575
WO21APZ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,22616,,,,,,,,,8600,,,10095,,,,CAR,,,,,,8700,,,10150
WM21ZXD,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,29897,,,,,,,,,8300,,,9795,,,,CAR,,,,,,8375,,,9875
WO21AWF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26606,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21AFA,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,36607,,,,,,,,,8000,,,9495,,,,CAR,,,,,,8075,,,9575
WO21AFF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,34350,,,,,,,,,8100,,,9575,,,,CAR,,,,,,8175,,,9675
WM21ZZK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30230,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21ACJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,34789,,,,,,,,,8100,,,9575,,,,CAR,,,,,,8175,,,9675
WO21AUR,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,27863,,,,,,,,,8400,,,9895,,,,CAR,,,,,,8475,,,9950
WO21BHV,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30409,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21AYB,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,36040,,,,,,,,,8000,,,9495,,,,CAR,,,,,,8075,,,9575
WO21AMX,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31998,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21ABZ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30953,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21ANV,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31123,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21AHC,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35440,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21AKP,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,18557,,,,,,,,,8775,,,10295,,,,CAR,,,,,,8875,,,10350
WO21ACX,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33998,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WO21APF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26100,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21AXJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,25735,,,,,,,,,8475,,,9975,,,,CAR,,,,,,8550,,,10050
WO21AYF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30942,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21BHK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31924,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WM21ZWZ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33743,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WO21AKF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31570,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21AVK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33225,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WO21ANR,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35033,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21AOA,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,34490,,,,,,,,,8100,,,9575,,,,CAR,,,,,,8175,,,9675
WO21AKV,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,34302,,,,,,,,,8100,,,9575,,,,CAR,,,,,,8175,,,9675
WO21ABV,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35113,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21ANX,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31176,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21AUJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32041,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WO21AOK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31638,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21AOE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,29098,,,,,,,,,8300,,,9795,,,,CAR,,,,,,8375,,,9875
WO21BHN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30769,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21AFV,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33762,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WO21AUP,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,22592,,,,,,,,,8600,,,10095,,,,CAR,,,,,,8700,,,10150
WO21BGK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,29344,,,,,,,,,8300,,,9795,,,,CAR,,,,,,8375,,,9875
WM21ZYK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30855,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21AOJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31155,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21ASX,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,36300,,,,,,,,,8000,,,9495,,,,CAR,,,,,,8075,,,9575
WO21AUW,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32596,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WO21AUK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31249,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WM21ZYA,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26950,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WM21ZZT,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,25024,,,,,,,,,8475,,,9975,,,,CAR,,,,,,8550,,,10050
WO21ASZ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31002,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21AXW,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,36829,,,,,,,,,8000,,,9495,,,,CAR,,,,,,8075,,,9575
WO21AFU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26578,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21AVE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,28299,,,,,,,,,8350,,,9850,,,,CAR,,,,,,8425,,,9925
WO21AKU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32121,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WO21ANU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,20484,,,,,,,,,8675,,,10195,,,,CAR,,,,,,8775,,,10250
WO21AXB,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35339,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21BFN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35937,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21AVV,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26914,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21AHZ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,36124,,,,,,,,,8000,,,9495,,,,CAR,,,,,,8075,,,9575
WO21AVJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,18799,,,,,,,,,8775,,,10295,,,,CAR,,,,,,8875,,,10350
WO21AXD,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,34065,,,,,,,,,8100,,,9575,,,,CAR,,,,,,8175,,,9675
WO21AOC,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26785,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21BJE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32137,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WO21BFP,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,34215,,,,,,,,,8100,,,9575,,,,CAR,,,,,,8175,,,9675
WM21ZZN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32578,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WO21BKN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35953,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21AFN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30014,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WM21ZXE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32342,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WO21ATN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31879,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21ADU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,34137,,,,,,,,,8100,,,9575,,,,CAR,,,,,,8175,,,9675
WO21AWP,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26251,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21AXG,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33166,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WO21BHJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,28939,,,,,,,,,8350,,,9850,,,,CAR,,,,,,8425,,,9925
WM21ZZF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30214,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WM21ZXK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,22324,,,,,,,,,8600,,,10095,,,,CAR,,,,,,8700,,,10150
WO21BGX,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,28290,,,,,,,,,8350,,,9850,,,,CAR,,,,,,8425,,,9925
WO21AUL,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30266,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WM21ZZU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,36077,,,,,,,,,8000,,,9495,,,,CAR,,,,,,8075,,,9575
WO21AWH,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33680,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WM21ZYH,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32910,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WM21ZZJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30789,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21AWW,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30596,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21AVR,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33805,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WO21BJK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26045,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WM21ZZE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32569,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WO21AJX,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26487,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21AFZ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,28963,,,,,,,,,8350,,,9850,,,,CAR,,,,,,8425,,,9925
WO21AHF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,27658,,,,,,,,,8400,,,9895,,,,CAR,,,,,,8475,,,9950
WO21AHN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,21179,,,,,,,,,8650,,,10150,,,,CAR,,,,,,8725,,,10200
WO21BHU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,24599,,,,,,,,,8525,,,10095,,,,CAR,,,,,,8600,,,10100
WO21ACF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35292,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WM21ZYF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31461,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WM21ZXO,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33141,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WO21AMU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33917,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WO21MWF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,27399,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21MWD,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,28569,,,,,,,,,8375,,,9875,,,,CAR,,,,,,8450,,,9950
WO21NGN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,29839,,,,,,,,,8325,,,9825,,,,CAR,,,,,,8400,,,9895
WO21NKN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,29096,,,,,,,,,8325,,,9825,,,,CAR,,,,,,8400,,,9895
WO21MZD,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,27445,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21NCN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,24528,,,,,,,,,8550,,,10095,,,,CAR,,,,,,8625,,,10150
WO21NBK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,27481,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21NJF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,27838,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21MXJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,33129,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9725
WO21MXH,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,28024,,,,,,,,,8375,,,9875,,,,CAR,,,,,,8450,,,9950
WO21MWJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,36330,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21NDE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,28862,,,,,,,,,8375,,,9875,,,,CAR,,,,,,8450,,,9950
WO21MYD,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,22121,,,,,,,,,8650,,,10095,,,,CAR,,,,,,8725,,,10200
WO21MVP,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,29590,,,,,,,,,8325,,,9825,,,,CAR,,,,,,8400,,,9895
WO21NJK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,29791,,,,,,,,,8325,,,9825,,,,CAR,,,,,,8400,,,9895
WO21MYP,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,26637,,,,,,,,,8450,,,9950,,,,CAR,,,,,,8525,,,10050
WO21MVX,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,27777,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21NGZ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,31257,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21MVH,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,44049,,,,,,,,,7725,,,9195,,,,CAR,,,,,,7800,,,9300
WO21NWW,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,32442,,,,,,,,,8775,,,10250,,,,CAR,,,,,,8875,,,10400
WO21NTL,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,38416,,,,,,,,,8525,,,9995,,,,CAR,,,,,,8600,,,10150
WO21NTT,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,35290,,,,,,,,,8650,,,10150,,,,CAR,,,,,,8725,,,10250
WO21NZH,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,36841,,,,,,,,,8600,,,10095,,,,CAR,,,,,,8675,,,10200
WO21NWG,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,23234,,,,,,,,,9200,,,10695,,,,CAR,,,,,,9300,,,10750
WO21NPZ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,28016,,,,,,,,,8950,,,10450,,,,CAR,,,,,,9050,,,10550
WO21NZJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,25154,,,,,,,,,9100,,,10595,,,,CAR,,,,,,9200,,,10700
WO21NVR,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,36515,,,,,,,,,8600,,,10095,,,,CAR,,,,,,8675,,,10200
WO21NPP,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,39450,,,,,,,,,8475,,,9975,,,,CAR,,,,,,8550,,,10095
WO21NUM,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,36750,,,,,,,,,8600,,,10095,,,,CAR,,,,,,8675,,,10200
WO21NSK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,36000,,,,,,,,,8650,,,10150,,,,CAR,,,,,,8725,,,10250
WO21NTE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,31985,,,,,,,,,8825,,,10295,,,,CAR,,,,,,8900,,,10400
WO21NRK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,27595,,,,,,,,,9000,,,10495,,,,CAR,,,,,,9100,,,10600
WO21NVM,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,24325,,,,,,,,,9150,,,10650,,,,CAR,,,,,,9250,,,10750
WO21NVF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,29861,,,,,,,,,8900,,,10395,,,,CAR,,,,,,9000,,,10495
WO21NZM,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,37004,,,,,,,,,8575,,,10095,,,,CAR,,,,,,8650,,,10200
WO21NYV,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,32871,,,,,,,,,8775,,,10250,,,,CAR,,,,,,8875,,,10400
WO21NSF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,26801,,,,,,,,,9050,,,10550,,,,CAR,,,,,,9150,,,10650
WO21NWL,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,31493,,,,,,,,,8825,,,10295,,,,CAR,,,,,,8900,,,10400
WO21NUK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,33699,,,,,,,,,8725,,,10250,,,,CAR,,,,,,8825,,,10350
EU21OFR,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,15/06/2021,96773,28000,,,,,,,,,8100,,,9575,,,,CAR,,,,,,8175,,,9650
FY69XLO,,FIAT,500C CONVERTIBLE SPECIAL EDITIONS,1.2 Dolcevita 2dr,18/01/2020,90546,18671,,,,,,,,,9750,,,11250,,,,CAR,,,,,,9750,,,11250
WO21OBH,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,27010,,,,,,,,,9200,,,10695,,,,CAR,,,,,,9275,,,10800
WO21OBB,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,33900,,,,,,,,,8925,,,10395,,,,CAR,,,,,,9000,,,10500
WO21OBR,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,36846,,,,,,,,,8775,,,10295,,,,CAR,,,,,,8850,,,10400
WO21OBD,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,35577,,,,,,,,,8825,,,10350,,,,CAR,,,,,,8900,,,10450
WO21ODG,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,33222,,,,,,,,,8925,,,10395,,,,CAR,,,,,,9000,,,10500
WO21OFC,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,26763,,,,,,,,,9250,,,10750,,,,CAR,,,,,,9325,,,10850
WO21OCW,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,38632,,,,,,,,,8700,,,10195,,,,CAR,,,,,,8775,,,10300
WO21OCX,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,30884,,,,,,,,,9050,,,10550,,,,CAR,,,,,,9125,,,10650
WO21OCV,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,24150,,,,,,,,,9350,,,10850,,,,CAR,,,,,,9425,,,10950
WO21OCZ,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,34390,,,,,,,,,8875,,,10395,,,,CAR,,,,,,8950,,,10500
WO21OBT,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,26535,,,,,,,,,9250,,,10750,,,,CAR,,,,,,9325,,,10850
WO21OFT,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,35504,,,,,,,,,8825,,,10350,,,,CAR,,,,,,8900,,,10450
WO21OCJ,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,36388,,,,,,,,,8775,,,10295,,,,CAR,,,,,,8850,,,10400
